name1,type1,ref1,strand1,left1,right1,name2,type2,ref2,strand2,left2,right2,nb_ints,nb_multi,in_libs,fisher_pvalue,fisher_fdr,odds_ratio,bp_pvalue,bp_fdr,meanlen1,nms1,meanlen2,nms2
FarS,sRNA,NC_002505,-,2266017,2266134,VC0541,CDS_UTRS,NC_002505,+,572759,573972,1,0,true,0.18409677194450258,0.27315910308267516,Inf,0.89789,0.9889022833787465,24,1.0,13,0.0
VC0553,CDS_UTRS,NC_002505,+,586646,587107,VC0728:VC0723,IGR,NC_002505,-,779110,784387,1,0,true,0.00321762301122841,0.026864598474700695,620.496418451205,0.33880999999999994,0.8108170633510952,21,0.0,13,0.0
VC2300,CDS_UTRS,NC_002505,+,2454065,2455687,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.05287204559715519,0.12324713848323074,Inf,0.09539200000000003,0.6415548485856908,13,0.0,19,0.0
VC0734,CDS_UTRS,NC_002505,+,788749,790684,VC1189:VC1198,IGR,NC_002505,+,1264435,1270098,1,0,true,0.11871527763762846,0.21467721886512273,10.385388758372072,0.249274,0.7816644747866563,15,0.0,13,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VC0554,CDS_UTRS,NC_002505,+,587114,590028,1,0,true,0.5262268572314783,0.5752089501754538,1.3698542778145368,0.915964,0.9912401200315873,30,0.0,15,0.0
VC0921,CDS_UTRS,NC_002505,+,983529,984938,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.22187870389737163,0.28790181498616707,Inf,0.17257,0.7265916041666666,13,0.0,34,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC0818:VC0816,IGR,NC_002505,-,873147,874050,1,0,true,0.18409677194450258,0.27315910308267516,Inf,0.17257,0.7265916041666666,28,1.0,14,0.0
rpoB,CDS_UTRS,NC_002505,+,340254,344451,VC1411:VC1415,IGR,NC_002505,+,1506028,1509431,1,1,true,0.008305566736052095,0.043687281031634016,239.36397783137494,0.854974,0.9792514996996342,23,0.0,13,0.0
VC1411:VC1415,IGR,NC_002505,+,1506028,1509431,Vcr017,sRNA,NC_002505,-,350275,350367,1,1,true,0.19529944115341547,0.28187847400576427,5.971349097220098,0.17257,0.7265916041666666,13,0.0,15,1.0
VC1760,CDS_UTRS,NC_002505,-,1897970,1901459,VC2019,CDS_UTRS,NC_002505,-,2172737,2174063,1,0,true,0.006021730289503591,0.03759560987868117,330.74920844459996,0.58318,0.9041862523973917,22,0.0,13,0.0
Vcr025,sRNA,NC_002505,+,522631,522716,VCA1114:VCA1112,IGR,NC_002506,-,1069000,1069817,1,1,true,0.023386843756537212,0.07910919495780433,Inf,0.33880999999999994,0.8108170633510952,35,0.0,13,0.0
VCA1114:VCA1112,IGR,NC_002506,-,1069000,1069817,VadR,sRNA,NC_002506,+,3202,3285,1,1,true,0.05457076084810586,0.12324713848323074,35.14403278699583,0.740378,0.9523990944813719,13,0.0,24,0.0
VSsrna24,sRNA,NC_002505,+,106481,106537,VCA0669,CDS_UTRS,NC_002506,+,605252,606795,1,1,true,0.23765498741597357,0.3053251584755165,5.281645490333826,NaN,NaN,14,0.0,14,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC2682:VC2678,IGR,NC_002505,-,2847756,2849523,1,1,true,0.18409677194450258,0.27315910308267516,Inf,0.89789,0.9889022833787465,35,1.0,13,0.0
VC2682:VC2678,IGR,NC_002505,-,2847756,2849523,VC1872,CDS_UTRS,NC_002505,+,2014835,2016961,1,1,true,0.003575350345116135,0.028328817173471722,Inf,0.89789,0.9889022833787465,13,0.0,32,0.0
Vcr025,sRNA,NC_002505,+,522631,522716,VC2171:lolB,IGR,NC_002505,+,2318134,2326087,1,1,true,0.11159166200179349,0.20319243345025834,10.440474426571308,0.626648,0.9230726005830904,32,0.0,14,0.0
VC2171:lolB,IGR,NC_002505,+,2318134,2326087,VadR,sRNA,NC_002506,+,3202,3285,1,1,true,0.10616377542105382,0.19557566728485448,11.714862293783316,0.830048,0.97389086095791,14,0.0,27,1.0
VCA0795,CDS_UTRS,NC_002506,+,737945,739208,VqmR,sRNA,NC_002506,+,1031438,1031588,1,0,true,0.02255455622951963,0.07805063537320608,Inf,0.33880999999999994,0.8108170633510952,13,0.0,20,0.0
ilvH,CDS_UTRS,NC_002505,-,2661261,2661955,VC1571,CDS_UTRS,NC_002505,-,1682263,1683800,1,1,true,0.001968634207027309,0.020504982037551772,1015.5565474233631,0.33880999999999994,0.8108170633510952,17,0.0,14,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,VC1571,CDS_UTRS,NC_002505,-,1682263,1683800,1,1,true,0.035314130020788426,0.09979977107285272,55.13343127775783,0.773028,0.9569920906584993,36,1.0,14,0.0
5S:VC2489,IGR,NC_002505,-,2669994,2675956,VC0972,CDS_UTRS,NC_002505,+,1037691,1038978,1,0,true,0.10050225617007136,0.1919716268559511,12.423092167471737,0.48983,0.8752841998231653,20,1.0,35,1.0
VC1591,CDS_UTRS,NC_002505,+,1702684,1703561,OppZ,sRNA,NC_002505,+,1164273,1164325,1,1,true,0.2023657010388341,0.28187847400576427,Inf,0.705152,0.9456617067020571,13,0.0,28,0.0
ddl,CDS_UTRS,NC_002506,-,509074,510238,VqmR,sRNA,NC_002506,+,1031438,1031588,1,0,true,0.04460045248511535,0.1134010296419126,43.338984738739626,0.38873800000000003,0.834898510095643,14,1.0,26,0.0
VC0549,CDS_UTRS,NC_002505,+,582157,582617,VCA0765,CDS_UTRS,NC_002506,+,709044,710139,1,0,true,0.1039410017933946,0.19430641294829165,10.835388423655441,NaN,NaN,38,1.0,14,1.0
VC1461,CDS_UTRS,NC_002505,-,1570993,1571309,coaD:VC0215,IGR,NC_002505,-,223487,228070,1,1,true,0.02311838807024158,0.07910919495780433,56.85422033563964,0.854974,0.9792514996996342,27,1.0,13,0.0
coaD:VC0215,IGR,NC_002505,-,223487,228070,Vcr096,sRNA,NC_002506,-,243936,243986,1,1,true,0.021125140603731163,0.07687939175066813,70.01736243907413,0.830048,0.97389086095791,13,0.0,34,0.0
VCA0446,CDS_UTRS,NC_002506,+,399889,400318,VC1862,CDS_UTRS,NC_002505,-,2001811,2002646,1,1,true,0.000869326500732126,0.012485071382528282,Inf,0.48983,0.8752841998231653,27,0.0,15,0.0
VC1862,CDS_UTRS,NC_002505,-,2001811,2002646,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.1429268632782542,0.23650658304164127,Inf,0.06207600000000002,0.5715516902050116,15,0.0,24,1.0
VC1097,CDS_UTRS,NC_002505,-,1165267,1167679,Vcr228,sRNA,NC_002506,+,787266,787431,1,0,true,0.0047497036882102606,0.03336686664438861,Inf,0.17257,0.7265916041666666,14,0.0,21,0.0
VC2467,CDS_UTRS,NC_002505,-,2649174,2649946,VC1316:VC1321,IGR,NC_002505,+,1400494,1404552,1,0,true,0.009257989536104572,0.04521889846151254,134.3932997704271,0.89789,0.9889022833787465,31,1.0,14,0.0
VC1542:VC1538,IGR,NC_002505,-,1650536,1654706,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.26542590520634735,0.33172325782842577,5.996623450043199,0.29233,0.8005405555555555,37,1.0,18,0.0
VC0573,CDS_UTRS,NC_002505,+,604056,604812,VCA0135:VCA0140,IGR,NC_002506,+,150260,153671,1,1,true,0.01380682214320561,0.058131713982395465,Inf,0.705152,0.9456617067020571,29,1.0,14,0.0
VCA0135:VCA0140,IGR,NC_002506,+,150260,153671,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.26542590520634735,0.33172325782842577,5.996623450043199,0.740378,0.9523990944813719,14,0.0,27,0.0
VCA0325:VCA0328,IGR,NC_002506,+,329323,329658,Vcr051:VC1252,IGR,NC_002505,+,1318007,1322727,1,0,true,0.0008429462161586576,0.01219280787136435,1787.7264524796146,0.33880999999999994,0.8108170633510952,33,1.0,13,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,vmrA:VC0654,IGR,NC_002505,+,695492,699441,1,0,true,0.15563235117885976,0.24958114853683,8.619534263340697,0.705152,0.9456617067020571,36,1.0,14,0.0
VCA0576,CDS_UTRS,NC_002506,+,514744,517240,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.26542590520634735,0.33172325782842577,5.996623450043199,0.915964,0.9912401200315873,15,1.0,21,1.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC1557,CDS_UTRS,NC_002505,-,1668055,1669156,1,0,true,0.19741119361360948,0.28187847400576427,Inf,0.20928800000000003,0.7532877079252005,37,1.0,14,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC0694,CDS_UTRS,NC_002505,-,741616,743492,1,1,true,0.18409677194450258,0.27315910308267516,Inf,0.740378,0.9523990944813719,24,0.0,15,0.0
VC0694,CDS_UTRS,NC_002505,-,741616,743492,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.1429268632782542,0.23650658304164127,Inf,0.987372,1.0,15,0.0,37,1.0
tpiA,CDS_UTRS,NC_002505,+,2837030,2838086,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.22187870389737163,0.28790181498616707,Inf,0.09539200000000003,0.6415548485856908,15,0.0,29,1.0
oppA,CDS_UTRS,NC_002505,+,1158468,1160373,VC1718,CDS_UTRS,NC_002505,+,1856375,1857623,1,1,true,0.008874102349577195,0.04445502700835814,Inf,0.38873800000000003,0.834898510095643,29,0.0,14,0.0
VC0731,CDS_UTRS,NC_002505,-,786499,787489,VqmR,sRNA,NC_002506,+,1031438,1031588,1,0,true,0.9999999695306028,1.0,0.05715731094922496,0.117124,0.67630744,16,0.0,29,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC0802,CDS_UTRS,NC_002505,+,858621,859229,1,0,true,0.05482857491459314,0.12324713848323074,Inf,0.537658,0.8841389894222945,32,0.0,13,0.0
VC0734,CDS_UTRS,NC_002505,+,788749,790684,VC1408:VC1403,IGR,NC_002505,-,1496007,1500717,1,1,true,0.031099665341977722,0.09088013316600156,Inf,0.537658,0.8841389894222945,30,0.0,14,0.0
VC1408:VC1403,IGR,NC_002505,-,1496007,1500717,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.26542590520634735,0.33172325782842577,5.996623450043199,0.740378,0.9523990944813719,14,0.0,28,0.0
MicX,sRNA,NC_002506,-,893273,893616,VCA0125:VCA0104,IGR,NC_002506,-,114571,140946,1,0,true,0.2960972884759173,0.367544952774826,3.1421205579578473,0.626648,0.9230726005830904,24,1.0,13,0.0
VCA0274:VCA0279,IGR,NC_002506,+,292179,297800,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.1429268632782542,0.23650658304164127,Inf,0.29233,0.8005405555555555,13,0.0,33,1.0
VSsrna24,sRNA,NC_002505,+,106481,106537,VC2438,CDS_UTRS,NC_002505,-,2613434,2616373,1,0,true,0.16548438921453457,0.2610038642484113,10.563267620658003,0.705152,0.9456617067020571,23,1.0,15,0.0
VC1451,CDS_UTRS,NC_002505,+,1550108,1563984,VrrA,sRNA,NC_002505,+,1878684,1878823,1,0,true,0.15187461965517224,0.24547735745968155,6.867313261289128,0.537658,0.8841389894222945,13,0.0,29,1.0
VC2033:VC2028,IGR,NC_002505,-,2181033,2187417,Vcr017,sRNA,NC_002505,-,350275,350367,1,1,true,0.19529944115341547,0.28187847400576427,5.971349097220098,NaN,NaN,13,0.0,26,1.0
VC2033:VC2028,IGR,NC_002505,-,2181033,2187417,thiP,CDS_UTRS,NC_002505,-,2719742,2721334,1,1,true,2.614498702446788e-5,0.00052640585891975,69753.53767018627,NaN,NaN,13,0.0,13,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,thiP,CDS_UTRS,NC_002505,-,2719742,2721334,1,1,true,0.07691722027433168,0.1571965337126701,18.493599488533864,0.705152,0.9456617067020571,26,1.0,13,0.0
VC0549,CDS_UTRS,NC_002505,+,582157,582617,VC0904:VC0908,IGR,NC_002505,+,965261,967775,1,0,true,0.03592177986243683,0.10090710925309358,54.17521197497143,0.38873800000000003,0.834898510095643,25,0.0,13,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,5S:VC2489,IGR,NC_002505,-,2669994,2675956,1,1,true,0.10121845199695001,0.19262264462933051,12.329126070786044,0.740378,0.9523990944813719,17,0.0,13,0.0
VC0549,CDS_UTRS,NC_002505,+,582157,582617,VC1139,CDS_UTRS,NC_002505,+,1207786,1208618,1,1,true,0.03592177986243683,0.10090710925309358,54.17521197497143,NaN,NaN,13,0.0,13,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,VC1139,CDS_UTRS,NC_002505,+,1207786,1208618,1,1,true,0.035314130020788426,0.09979977107285272,55.13343127775783,0.48983,0.8752841998231653,20,0.0,13,0.0
VC1201:VC1197,IGR,NC_002505,-,1270329,1275216,OppZ,sRNA,NC_002505,+,1164273,1164325,1,0,true,0.36377987680398927,0.428709264798768,3.941564698779218,0.29233,0.8005405555555555,13,0.0,26,1.0
VCA0545,CDS_UTRS,NC_002506,+,481778,483920,VC0036,CDS_UTRS,NC_002505,-,34311,35935,1,1,true,0.21677072431965905,0.28790181498616707,4.13786590364439,0.249274,0.7816644747866563,26,0.0,13,0.0
VCA0530,CDS_UTRS,NC_002506,-,465451,469090,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.3945276247126739,0.4472446780147984,3.5069793247406844,0.537658,0.8841389894222945,14,0.0,21,0.0
VC2172:VC2168,IGR,NC_002505,-,2316660,2317803,CarZ,sRNA,NC_002505,-,2553978,2554044,1,0,true,0.0021504392386528792,0.02185760462862637,Inf,NaN,NaN,13,0.0,21,0.0
VC1442,CDS_UTRS,NC_002505,-,1538127,1539760,VC1977,CDS_UTRS,NC_002505,+,2129050,2130540,1,0,true,0.0069251583084396495,0.04041756749225249,287.3914687854863,0.740378,0.9523990944813719,37,1.0,14,0.0
VSsrna24,sRNA,NC_002505,+,106481,106537,VC2384:VC2371,IGR,NC_002505,-,2530747,2548194,1,1,true,0.5150067315044562,0.5658350721072459,1.509032243295489,0.58318,0.9041862523973917,37,1.0,13,0.0
VC2384:VC2371,IGR,NC_002505,-,2530747,2548194,FarS,sRNA,NC_002505,-,2266017,2266134,1,1,true,0.42498136358314653,0.47944278229433795,2.0261634772930917,0.626648,0.9230726005830904,13,0.0,28,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC2388:VC2395,IGR,NC_002505,+,2554160,2563254,1,1,true,0.6384310551292326,0.6792712718037448,1.1079824652785069,0.877722,0.9843929866814651,36,1.0,13,0.0
VC2388:VC2395,IGR,NC_002505,+,2554160,2563254,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.6334041137876831,0.6749466981054876,1.1689902498730387,0.80284,0.9640758407605466,13,0.0,24,0.0
sdhA,CDS_UTRS,NC_002505,-,2250274,2252040,VC0929,CDS_UTRS,NC_002505,-,991938,993564,1,1,true,0.0009281531060447712,0.012975642093808628,Inf,0.010145999999999988,0.2734008799999997,30,0.0,13,0.0
VC0929,CDS_UTRS,NC_002505,-,991938,993564,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.1429268632782542,0.23650658304164127,Inf,0.06207600000000002,0.5715516902050116,13,0.0,31,1.0
VC2767,CDS_UTRS,NC_002505,-,2954030,2954563,VC0116:cyaA,IGR,NC_002505,+,111694,115852,1,1,true,0.002905835975321902,0.026029048811821418,515.975255419388,0.117124,0.67630744,30,1.0,13,0.0
VC0116:cyaA,IGR,NC_002505,+,111694,115852,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.26542590520634735,0.33172325782842577,5.996623450043199,0.249274,0.7816644747866563,13,0.0,21,0.0
VC1570:VC1561,IGR,NC_002505,-,1674410,1681073,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.1029487470939554,0.19262264462933051,17.91393485224443,0.854974,0.9792514996996342,14,0.0,33,0.0
VC0734,CDS_UTRS,NC_002505,+,788749,790684,VCA0451:VCA0455,IGR,NC_002506,+,403868,406184,1,1,true,0.061232207151245666,0.13288557384860328,31.155743179498018,0.43987600000000004,0.860173581035317,21,1.0,14,0.0
VCA0451:VCA0455,IGR,NC_002506,+,403868,406184,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.26542590520634735,0.33172325782842577,5.996623450043199,0.02007199999999998,0.3863382095238091,14,0.0,20,0.0
rpoB,CDS_UTRS,NC_002505,+,340254,344451,VCA1086,CDS_UTRS,NC_002506,-,1041348,1043183,1,0,true,0.024710432387338055,0.0826561999093152,47.880769718002234,0.38873800000000003,0.834898510095643,19,1.0,15,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,VCA0575:VCA0573,IGR,NC_002506,-,511102,513638,1,1,true,0.05482857491459314,0.12324713848323074,Inf,0.537658,0.8841389894222945,20,1.0,14,0.0
VCA0575:VCA0573,IGR,NC_002506,-,511102,513638,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.22187870389737163,0.28790181498616707,Inf,0.031869999999999954,0.46337604316546693,14,0.0,34,0.0
VC0334:VC0341,IGR,NC_002505,+,353571,360956,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.3704167339209665,0.4322555785744391,2.998312991065948,NaN,NaN,13,0.0,30,1.0
VC1337,CDS_UTRS,NC_002505,+,1420725,1421993,VC0147,CDS_UTRS,NC_002505,+,136754,138129,1,1,true,0.007396900927281735,0.04139116901861908,Inf,0.537658,0.8841389894222945,33,1.0,13,0.0
VC0147,CDS_UTRS,NC_002505,+,136754,138129,Spot42,sRNA,NC_002505,+,106076,106185,1,1,true,0.00949940737642041,0.04521889846151254,Inf,0.877722,0.9843929866814651,13,0.0,16,0.0
MicX,sRNA,NC_002506,-,893273,893616,VC1971,CDS_UTRS,NC_002505,-,2121655,2123285,1,0,true,0.03826125984800943,0.10373929216522146,Inf,0.031869999999999954,0.46337604316546693,36,1.0,13,0.0
VC1903,CDS_UTRS,NC_002505,-,2051620,2054791,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.5288696359859388,0.5752089501754538,1.7534884406162377,0.945174,0.9915079148906631,14,0.0,34,0.0
fliD,CDS_UTRS,NC_002505,-,2293738,2295738,VC2429:tolC,IGR,NC_002505,+,2603461,2610349,1,1,true,0.0034786368202812668,0.02777628793120222,573.7966059159372,0.02007199999999998,0.3863382095238091,30,0.0,14,0.0
OppZ,sRNA,NC_002505,+,1164273,1164325,VCA0695,CDS_UTRS,NC_002506,-,634041,634950,1,1,true,0.04854894729588477,0.1208628513473438,39.691076771096185,0.20928800000000003,0.7532877079252005,39,1.0,13,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VCA0695,CDS_UTRS,NC_002506,-,634041,634950,1,1,true,0.3558515530672868,0.4238390419776798,4.065585802401256,NaN,NaN,13,0.0,13,0.0
TnaC leader peptide,CDS_UTRS,NC_002506,-,180034,180750,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.1429268632782542,0.23650658304164127,Inf,0.537658,0.8841389894222945,14,0.0,39,1.0
VSsrna24,sRNA,NC_002505,+,106481,106537,VC2031,CDS_UTRS,NC_002505,+,2184777,2186574,1,0,true,0.08648164609914344,0.1694991927271521,Inf,0.705152,0.9456617067020571,24,1.0,14,0.0
VC0117:engB,IGR,NC_002505,-,107512,111356,FarS,sRNA,NC_002505,-,2266017,2266134,1,0,true,0.14623552339990542,0.23804993519025225,12.156989495141591,0.117124,0.67630744,14,0.0,18,1.0
VCA0237:VCA0231,IGR,NC_002506,-,253788,257727,Vcr229,sRNA,NC_002506,+,897527,897726,1,0,true,0.056793859743513586,0.1255192026264208,33.709040747031175,0.33880999999999994,0.8108170633510952,14,1.0,21,0.0
VC0734,CDS_UTRS,NC_002505,+,788749,790684,metG,CDS_UTRS,NC_002505,-,1102249,1104612,1,1,true,0.061232207151245666,0.13288557384860328,31.155743179498018,0.945174,0.9915079148906631,29,1.0,16,0.0
gltD_2,CDS_UTRS,NC_002505,+,2542134,2543642,VC0465:VC0473,IGR,NC_002505,+,495959,501404,1,0,true,0.0014096597643449282,0.01749807754679486,Inf,0.20928800000000003,0.7532877079252005,22,0.0,13,0.0
VC0549,CDS_UTRS,NC_002505,+,582157,582617,VCA0926:VCA0924,IGR,NC_002506,-,878481,879733,1,1,true,0.053395899776253586,0.12324713848323074,27.08809863432508,0.999988,1.0,32,1.0,13,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC2716,CDS_UTRS,NC_002505,+,2889841,2892562,1,1,true,0.18409677194450258,0.27315910308267516,Inf,0.20928800000000003,0.7532877079252005,38,0.0,13,0.0
VC2716,CDS_UTRS,NC_002505,+,2889841,2892562,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.22187870389737163,0.28790181498616707,Inf,0.117124,0.67630744,13,0.0,28,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC1050,CDS_UTRS,NC_002505,+,1119989,1121380,1,1,true,0.18409677194450258,0.27315910308267516,Inf,0.705152,0.9456617067020571,22,0.0,13,0.0
VC1050,CDS_UTRS,NC_002505,+,1119989,1121380,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.22187870389737163,0.28790181498616707,Inf,0.07703199999999999,0.5987756615384614,13,0.0,22,1.0
VrrA,sRNA,NC_002505,+,1878684,1878823,VC1673,CDS_UTRS,NC_002505,-,1805764,1808920,1,0,true,0.009275269479359971,0.04521889846151254,143.01735184066433,0.049980000000000024,0.5416063270777483,37,0.0,14,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC0145:VC0142a,IGR,NC_002505,-,134476,135687,1,0,true,0.18409677194450258,0.27315910308267516,Inf,0.249274,0.7816644747866563,22,1.0,13,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VCA0546,CDS_UTRS,NC_002506,+,484080,485388,1,1,true,0.18409677194450258,0.27315910308267516,Inf,0.040013999999999994,0.5054268375,24,0.0,15,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,folE,CDS_UTRS,NC_002506,-,551033,552125,1,1,true,0.19741119361360948,0.28187847400576427,Inf,0.20928800000000003,0.7532877079252005,20,0.0,14,0.0
folE,CDS_UTRS,NC_002506,-,551033,552125,OppZ,sRNA,NC_002505,+,1164273,1164325,1,1,true,0.2023657010388341,0.28187847400576427,Inf,0.38873800000000003,0.834898510095643,14,0.0,26,0.0
VC2093:sdhC,IGR,NC_002505,-,2252972,2254307,Vcr043,sRNA,NC_002505,+,1114590,1114749,1,0,true,0.01668452689935873,0.06803684448962981,118.38483648039738,0.29233,0.8005405555555555,14,0.0,38,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VCA0342,CDS_UTRS,NC_002506,+,339450,339927,1,0,true,0.3558515530672868,0.4238390419776798,4.065585802401256,0.740378,0.9523990944813719,34,1.0,14,0.0
Vcr025,sRNA,NC_002505,+,522631,522716,VC2430,CDS_UTRS,NC_002505,-,2603109,2605594,1,1,true,0.023386843756537212,0.07910919495780433,Inf,0.58318,0.9041862523973917,23,0.0,13,0.0
Vcr025,sRNA,NC_002505,+,522631,522716,VC1421:VC1422a,IGR,NC_002505,+,1519085,1520635,1,1,true,0.046226792815019846,0.11641073857905657,41.76098201761405,NaN,NaN,23,0.0,13,0.0
VC2430,CDS_UTRS,NC_002505,-,2603109,2605594,VC1421:VC1422a,IGR,NC_002505,+,1519085,1520635,1,1,true,1.307255047666711e-5,0.0002806596551317102,187374.73849481417,NaN,NaN,13,0.0,13,0.0
oppA,CDS_UTRS,NC_002505,+,1158468,1160373,acpP,CDS_UTRS,NC_002505,-,2174064,2174462,1,0,true,0.017669474169677235,0.07047691687772682,111.70104442682408,0.915964,0.9912401200315873,24,0.0,13,0.0
VCA0274a,CDS_UTRS,NC_002506,-,290408,291242,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.1429268632782542,0.23650658304164127,Inf,0.6671579999999999,0.9353633839750259,15,0.0,19,0.0
VC0549,CDS_UTRS,NC_002505,+,582157,582617,VC0275:VC0271,IGR,NC_002505,-,278261,279338,1,1,true,0.018125130725790584,0.07075190175707494,Inf,0.14234400000000003,0.699944583941606,29,0.0,13,0.0
VC0275:VC0271,IGR,NC_002505,-,278261,279338,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.1429268632782542,0.23650658304164127,Inf,0.80284,0.9640758407605466,13,0.0,32,1.0
VC0604,CDS_UTRS,NC_002505,+,633758,636564,VC1686:VC1678,IGR,NC_002505,-,1812680,1819664,1,1,true,0.0016209997908387397,0.018627032450573993,Inf,0.6671579999999999,0.9353633839750259,18,0.0,13,0.0
VC1686:VC1678,IGR,NC_002505,-,1812680,1819664,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.1429268632782542,0.23650658304164127,Inf,0.773028,0.9569920906584993,13,0.0,25,1.0
VC2271,CDS_UTRS,NC_002505,-,2425321,2426424,VC1981:VC1991,IGR,NC_002505,+,2133935,2143119,1,0,true,0.006417943695217976,0.038691557406127855,232.8766457681575,0.89789,0.9889022833787465,19,0.0,16,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VC1676,CDS_UTRS,NC_002505,-,1811097,1811598,1,0,true,0.051958988339866785,0.12324713848323074,36.986757739074555,0.43987600000000004,0.860173581035317,39,1.0,13,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC0821,CDS_UTRS,NC_002505,+,880072,884728,1,1,true,0.4568555906591517,0.5110176303811033,2.2159724797733964,0.98226,1.0,19,0.0,13,0.0
VC0821,CDS_UTRS,NC_002505,+,880072,884728,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.5288696359859388,0.5752089501754538,1.7534884406162377,0.58318,0.9041862523973917,13,0.0,27,0.0
oppA,CDS_UTRS,NC_002505,+,1158468,1160373,VC2671,CDS_UTRS,NC_002505,+,2838087,2839727,1,1,true,0.017669474169677235,0.07047691687772682,111.70104442682408,0.33880999999999994,0.8108170633510952,31,0.0,14,0.0
VC2671,CDS_UTRS,NC_002505,+,2838087,2839727,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.26542590520634735,0.33172325782842577,5.996623450043199,0.20928800000000003,0.7532877079252005,14,0.0,26,1.0
secG,CDS_UTRS,NC_002505,+,682457,682920,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.05287204559715519,0.12324713848323074,Inf,0.249274,0.7816644747866563,14,0.0,34,1.0
FarS,sRNA,NC_002505,-,2266017,2266134,thyA,CDS_UTRS,NC_002505,+,721568,722619,1,1,true,0.18409677194450258,0.27315910308267516,Inf,0.0031200000000000117,0.1341600000000005,18,0.0,13,0.0
thyA,CDS_UTRS,NC_002505,+,721568,722619,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.22187870389737163,0.28790181498616707,Inf,0.626648,0.9230726005830904,13,0.0,35,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC2395:VC2416,IGR,NC_002505,+,2564129,2588658,1,1,true,0.4568555906591517,0.5110176303811033,2.2159724797733964,0.38873800000000003,0.834898510095643,25,1.0,14,0.0
VC2395:VC2416,IGR,NC_002505,+,2564129,2588658,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.5288696359859388,0.5752089501754538,1.7534884406162377,0.773028,0.9569920906584993,14,0.0,27,0.0
VadR,sRNA,NC_002506,+,3202,3285,FarS,sRNA,NC_002505,-,2266017,2266134,1,0,true,1.0,1.0,0.007182013585625192,0.740378,0.9523990944813719,38,0.0,15,0.0
MicX,sRNA,NC_002506,-,893273,893616,VCA0635:VCA0643,IGR,NC_002506,+,571734,578143,1,0,true,0.1444838435270167,0.23768100608353648,8.379014159523662,0.38873800000000003,0.834898510095643,32,0.0,14,0.0
