name1,type1,ref1,strand1,left1,right1,name2,type2,ref2,strand2,left2,right2,nb_ints,nb_multi,in_libs,fisher_pvalue,fisher_fdr,odds_ratio,bp_pvalue,bp_fdr,meanlen1,nms1,meanlen2,nms2
VC1732,CDS_UTRS,NC_002505,-,1870325,1872005,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.2220528444074804,0.25053606266917294,Inf,0.48935799999999996,0.8181756284584979,16,0.0,19,0.0
VC2367,CDS_UTRS,NC_002505,-,2523852,2524435,Vcr005:VC0103,IGR,NC_002505,-,100835,106208,1,0,true,0.0022899096169577415,0.005035464514840748,Inf,0.945628,1.0,30,1.0,17,0.0
VC2154:VC2159,IGR,NC_002505,+,2305490,2307414,OppZ,sRNA,NC_002505,+,1164273,1164325,1,0,true,0.19628584602012378,0.23898078992845578,Inf,0.388502,0.7573103502304148,16,0.0,26,0.0
VC1382,CDS_UTRS,NC_002505,+,1472798,1476910,Vcr229,sRNA,NC_002506,+,897527,897726,1,0,true,0.029051849466018687,0.05110753926471042,Inf,0.17286199999999996,0.5113330489510488,16,0.0,37,1.0
VCA0330,CDS_UTRS,NC_002506,+,332290,333042,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.14433710646314868,0.19024248588873724,Inf,0.11741599999999996,0.4037964878048779,26,0.0,39,0.0
VC2265:rpsB,IGR,NC_002505,-,2416320,2420536,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.14433710646314868,0.19024248588873724,Inf,0.439172,0.7644845925925926,29,0.0,39,1.0
VC1872,CDS_UTRS,NC_002505,+,2014835,2016961,bcp:VC2164,IGR,NC_002505,+,2308840,2312079,1,0,true,0.005607851875055525,0.011906325902211483,Inf,0.07744600000000001,0.30905337735849064,29,0.0,17,0.0
VC1828,CDS_UTRS,NC_002505,-,1970503,1971323,FarS,sRNA,NC_002505,-,2266017,2266134,1,0,true,0.07744659635158713,0.11353565655623826,Inf,0.667744,0.9628899096774194,16,0.0,21,1.0
QrrX,sRNA,NC_002506,-,776823,776968,VC1940,CDS_UTRS,NC_002505,-,2090498,2091516,1,1,true,0.005903466411349867,0.012411678162398989,Inf,0.667744,0.9628899096774194,17,0.0,16,0.0
VC1940,CDS_UTRS,NC_002505,-,2090498,2091516,Qrr3,sRNA,NC_002506,+,772258,772365,1,1,true,0.009461871240014519,0.018452789612878995,Inf,0.17286199999999996,0.5113330489510488,16,0.0,23,0.0
bcp:VC2164,IGR,NC_002505,+,2308840,2312079,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2220528444074804,0.25053606266917294,Inf,0.740836,0.9823624702194358,17,0.0,24,0.0
VC0090,CDS_UTRS,NC_002505,-,87481,89080,VadR,sRNA,NC_002506,+,3202,3285,1,0,true,0.02678620671397991,0.04798890134604032,Inf,0.24928399999999995,0.6469149202453987,16,0.0,31,1.0
oppB,CDS_UTRS,NC_002505,+,1160374,1161368,OppZ,sRNA,NC_002505,+,1164273,1164325,1,0,true,0.19628584602012378,0.23898078992845578,Inf,0.03185400000000005,0.16842802500000026,17,1.0,32,1.0
VCA0194,CDS_UTRS,NC_002506,-,210893,211968,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.14433710646314868,0.19024248588873724,Inf,0.773292,1.0,16,0.0,21,0.0
VCA0416,CDS_UTRS,NC_002506,+,383237,383791,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.051522966381567836,0.08075054003802087,Inf,0.957534,1.0,23,0.0,21,1.0
VC0734,CDS_UTRS,NC_002505,+,788749,790684,VCA1059:VCA1075,IGR,NC_002506,+,1010820,1028043,1,0,true,0.3119182928212897,0.3473818713332709,2.872998523482387,0.388502,0.7573103502304148,35,0.0,19,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC1343,CDS_UTRS,NC_002505,-,1429734,1431240,1,0,true,0.10466324176350972,0.1493703880797109,17.59545054006671,0.388502,0.7573103502304148,27,1.0,17,0.0
VCA1113,CDS_UTRS,NC_002506,+,1068727,1070158,Spot42,sRNA,NC_002505,+,106076,106185,1,0,true,0.009285384949690445,0.018452789612878995,Inf,0.09589199999999998,0.35895854867256627,16,0.0,22,1.0
VC2346:VC2357,IGR,NC_002505,+,2503712,2513666,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2220528444074804,0.25053606266917294,Inf,0.89867,1.0,16,0.0,35,0.0
VC1668:VC1662,IGR,NC_002505,-,1794860,1799418,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2220528444074804,0.25053606266917294,Inf,0.7056640000000001,0.9628899096774194,16,0.0,27,1.0
sucA,CDS_UTRS,NC_002505,-,2246650,2249504,VC0604,CDS_UTRS,NC_002505,+,633758,636564,1,0,true,0.4471204305876326,0.4903534493212969,1.6961237295529825,0.29303999999999997,0.6628658823529412,23,0.0,17,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC2356,CDS_UTRS,NC_002505,-,2511717,2513428,1,1,true,0.19302084964912314,0.23898078992845578,Inf,0.24928399999999995,0.6469149202453987,22,0.0,16,0.0
VC2356,CDS_UTRS,NC_002505,-,2511717,2513428,OppZ,sRNA,NC_002505,+,1164273,1164325,1,1,true,0.19628584602012378,0.23898078992845578,Inf,0.667744,0.9628899096774194,16,0.0,27,1.0
xerD,CDS_UTRS,NC_002505,-,2593375,2594483,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2220528444074804,0.25053606266917294,Inf,0.24928399999999995,0.6469149202453987,16,0.0,39,1.0
metL,CDS_UTRS,NC_002505,+,2851488,2854042,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.14433710646314868,0.19024248588873724,Inf,0.7056640000000001,0.9628899096774194,16,0.0,24,1.0
VCA0975,CDS_UTRS,NC_002506,-,921691,924358,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2220528444074804,0.25053606266917294,Inf,0.582958,0.89996800729927,17,0.0,34,0.0
VC0549,CDS_UTRS,NC_002505,+,582157,582617,xseA:VC0745,IGR,NC_002505,-,799826,818269,1,1,true,0.03534986851308286,0.060700371829237904,55.076204719662954,0.667744,0.9628899096774194,25,0.0,16,0.0
xseA:VC0745,IGR,NC_002505,-,799826,818269,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.14433710646314868,0.19024248588873724,Inf,0.855666,1.0,16,0.0,31,0.0
VCA0455,CDS_UTRS,NC_002506,+,406185,407181,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.051522966381567836,0.08075054003802087,Inf,0.7056640000000001,0.9628899096774194,23,0.0,22,1.0
VC1547,CDS_UTRS,NC_002505,-,1658807,1660180,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.051522966381567836,0.08075054003802087,Inf,0.803022,1.0,16,0.0,28,1.0
VC2599,CDS_UTRS,NC_002505,-,2766003,2768668,OppZ,sRNA,NC_002505,+,1164273,1164325,1,1,true,0.19628584602012378,0.23898078992845578,Inf,0.33882,0.6957323300970875,18,0.0,30,0.0
glpD,CDS_UTRS,NC_002506,+,592746,594684,Qrr3,sRNA,NC_002506,+,772258,772365,1,0,true,0.009461871240014519,0.018452789612878995,Inf,0.0048960000000000115,0.03570703448275871,16,0.0,38,1.0
VSsrna24,sRNA,NC_002505,+,106481,106537,VC2012:maf_2,IGR,NC_002505,+,2166635,2179002,1,0,true,0.09417308451707918,0.13620335378141318,Inf,0.03185400000000005,0.16842802500000026,19,0.0,16,0.0
VC0137,CDS_UTRS,NC_002505,+,131385,132811,VCA0567,CDS_UTRS,NC_002506,+,505381,506301,1,0,true,0.0015773462197740118,0.00354081364959687,Inf,0.9165220000000001,1.0,19,0.0,17,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC1968:VC1964,IGR,NC_002505,-,2115280,2119829,1,0,true,0.05377757874046163,0.08104243509489148,Inf,0.803022,1.0,38,1.0,18,0.0
VC0972,CDS_UTRS,NC_002505,+,1037691,1038978,VC2081,CDS_UTRS,NC_002505,-,2240473,2241656,1,0,true,0.042780415487978285,0.06984226922469182,45.24720711898817,0.439172,0.7644845925925926,30,0.0,16,0.0
MicX,sRNA,NC_002506,-,893273,893616,VCA0629:VCA0625,IGR,NC_002506,-,562830,566037,1,0,true,0.03783424848828465,0.06295969536081346,Inf,NaN,NaN,29,1.0,16,0.0
Vcr004:VC0069,IGR,NC_002505,+,66298,69095,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.051522966381567836,0.08075054003802087,Inf,0.20884400000000003,0.5889400800000001,17,1.0,26,1.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC2739:glnA,IGR,NC_002505,+,2913917,2918882,1,1,true,0.17927697979011292,0.22552456664394796,Inf,0.0018200000000000438,0.01452566037735884,16,0.0,16,0.0
VC2739:glnA,IGR,NC_002505,+,2913917,2918882,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.2220528444074804,0.25053606266917294,Inf,0.33882,0.6957323300970875,16,0.0,31,1.0
VC1822:VC1817,IGR,NC_002505,-,1959165,1962827,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2220528444074804,0.25053606266917294,Inf,0.803022,1.0,21,1.0,28,1.0
FarS,sRNA,NC_002505,-,2266017,2266134,VCA0152:VCA0141,IGR,NC_002506,-,157450,169848,1,0,true,0.17927697979011292,0.22552456664394796,Inf,0.20884400000000003,0.5889400800000001,33,1.0,18,0.0
VSsrna24,sRNA,NC_002505,+,106481,106537,VC1532,CDS_UTRS,NC_002505,-,1644472,1645661,1,0,true,0.9995541096354544,1.0,0.12489853319510129,0.89867,1.0,39,1.0,22,1.0
VC2385,CDS_UTRS,NC_002505,+,2549642,2550613,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.7896126050494917,0.8572368583786674,0.6586870105619684,0.142718,0.4539076240601504,20,1.0,40,1.0
VC0251,CDS_UTRS,NC_002505,+,257292,259804,VC0844:TarA,IGR,NC_002505,-,888650,905358,1,0,true,0.0008294855645238908,0.0019220875177946072,Inf,0.29303999999999997,0.6628658823529412,22,0.0,17,0.0
VSsrna24,sRNA,NC_002505,+,106481,106537,VCA1059:VCA1075,IGR,NC_002506,+,1010820,1028043,1,0,true,0.6948340469366503,0.7562461470446876,0.8744286957803367,0.17286199999999996,0.5113330489510488,38,0.0,17,0.0
VC0573,CDS_UTRS,NC_002505,+,604056,604812,VCA0965,CDS_UTRS,NC_002506,+,914331,915796,1,0,true,0.05306510387844421,0.08104243509489148,24.290283241564005,0.09589199999999998,0.35895854867256627,27,1.0,20,0.0
VCA0172,CDS_UTRS,NC_002506,-,189226,190182,VC1416,CDS_UTRS,NC_002505,+,1510215,1513769,1,0,true,0.0011140697076724715,0.0025677221604643594,Inf,NaN,NaN,21,0.0,16,0.0
glpX:VC2692,IGR,NC_002505,+,2856907,2859604,VqmR,sRNA,NC_002506,+,1031438,1031588,1,0,true,0.021943864123204926,0.040417971953424454,Inf,0.04028799999999999,0.19365709090909086,19,0.0,17,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0965,CDS_UTRS,NC_002506,+,914331,915796,1,0,true,0.1035020186997897,0.14869790019869789,12.038203055201933,0.855666,1.0,26,0.0,21,1.0
cysS,CDS_UTRS,NC_002505,-,1987233,1988855,Qrr3,sRNA,NC_002506,+,772258,772365,1,0,true,0.009461871240014519,0.018452789612878995,Inf,0.050143999999999966,0.21643787755102026,19,1.0,39,1.0
VC0734,CDS_UTRS,NC_002505,+,788749,790684,rpmE2,CDS_UTRS,NC_002505,+,940425,940882,1,0,true,0.030673317258373745,0.052880798953436337,Inf,0.89867,1.0,23,1.0,18,0.0
VSsrna24,sRNA,NC_002505,+,106481,106537,VC1452:VC1448,IGR,NC_002505,-,1549120,1563951,1,1,true,0.09417308451707918,0.13620335378141318,Inf,0.667744,0.9628899096774194,18,0.0,19,0.0
VC1452:VC1448,IGR,NC_002505,-,1549120,1563951,FarS,sRNA,NC_002505,-,2266017,2266134,1,1,true,0.07744659635158713,0.11353565655623826,Inf,0.5373,0.8576524528301888,19,0.0,23,1.0
5S:VC2489,IGR,NC_002505,-,2669994,2675956,VC0972,CDS_UTRS,NC_002505,+,1037691,1038978,1,0,true,0.026159680383328276,0.04757308964225522,Inf,0.48935799999999996,0.8181756284584979,20,1.0,35,1.0
VC1542:VC1538,IGR,NC_002505,-,1650536,1654706,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.14433710646314868,0.19024248588873724,Inf,0.29303999999999997,0.6628658823529412,37,1.0,18,0.0
VC0731,CDS_UTRS,NC_002505,-,786499,787489,VqmR,sRNA,NC_002506,+,1031438,1031588,1,0,true,0.999999937518841,1.0,0.05965200541272602,0.11741599999999996,0.4037964878048779,16,0.0,29,0.0
VC0734,CDS_UTRS,NC_002505,+,788749,790684,metG,CDS_UTRS,NC_002505,-,1102249,1104612,1,1,true,0.030673317258373745,0.052880798953436337,Inf,0.945628,1.0,29,1.0,16,0.0
metG,CDS_UTRS,NC_002505,-,1102249,1104612,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.14433710646314868,0.19024248588873724,Inf,0.89867,1.0,16,0.0,21,0.0
VC2271,CDS_UTRS,NC_002505,-,2425321,2426424,VC1981:VC1991,IGR,NC_002505,+,2133935,2143119,1,0,true,0.0021068050907470104,0.00468058244387609,Inf,0.89867,1.0,19,0.0,16,0.0
mukB,CDS_UTRS,NC_002505,-,1848979,1853654,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.3947986041962369,0.43407703675657683,3.503444952823733,0.89867,1.0,16,0.0,31,1.0
VCA0847,CDS_UTRS,NC_002506,+,788431,790075,Spot42,sRNA,NC_002505,+,106076,106185,1,0,true,0.009285384949690445,0.018452789612878995,Inf,0.5373,0.8576524528301888,17,1.0,23,1.0
VCA0023:VCA0011,IGR,NC_002506,-,11952,27857,Vcr229,sRNA,NC_002506,+,897527,897726,1,0,true,0.029051849466018687,0.05110753926471042,Inf,0.5373,0.8576524528301888,17,0.0,24,1.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC0204:VC0199,IGR,NC_002505,-,206562,212239,1,0,true,0.05377757874046163,0.08104243509489148,Inf,0.5373,0.8576524528301888,29,0.0,16,0.0
VCA0059,CDS_UTRS,NC_002506,-,66326,66974,VCA0079:VCA0083,IGR,NC_002506,+,90641,93380,1,1,true,0.011747368699715155,0.02280682842151906,Inf,0.5373,0.8576524528301888,22,0.0,16,0.0
VCA0079:VCA0083,IGR,NC_002506,+,90641,93380,VrrA,sRNA,NC_002505,+,1878684,1878823,1,1,true,0.01992530217762034,0.03766581244979986,Inf,0.11741599999999996,0.4037964878048779,16,0.0,30,0.0
VC1001,CDS_UTRS,NC_002505,+,1071882,1073169,mukB,CDS_UTRS,NC_002505,-,1848979,1853654,1,1,true,0.0007963943850881616,0.0018859669229285587,Inf,0.29303999999999997,0.6628658823529412,26,0.0,16,0.0
mukB,CDS_UTRS,NC_002505,-,1848979,1853654,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.2678412850840719,0.29906630536589374,5.92826301286182,0.17286199999999996,0.5113330489510488,16,0.0,29,1.0
Vcr017,sRNA,NC_002505,-,350275,350367,VC0440,CDS_UTRS,NC_002505,+,469805,470502,1,0,true,0.6646687278831501,0.7252461309307284,0.9259575697724269,0.626384,0.9329592676056339,40,1.0,22,1.0
VCA0514:VCA0519,IGR,NC_002506,+,445128,449220,OppZ,sRNA,NC_002505,+,1164273,1164325,1,1,true,0.19628584602012378,0.23898078992845578,Inf,0.48935799999999996,0.8181756284584979,18,0.0,34,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0222:VCA0225,IGR,NC_002506,+,244111,247485,1,0,true,0.0269450443752709,0.04798890134604032,Inf,0.7056640000000001,0.9628899096774194,28,1.0,16,0.0
MicX,sRNA,NC_002506,-,893273,893616,VCA0240:VCA0237,IGR,NC_002506,-,258698,260848,1,1,true,0.03783424848828465,0.06295969536081346,Inf,0.5373,0.8576524528301888,35,1.0,17,0.0
VCA0240:VCA0237,IGR,NC_002506,-,258698,260848,Vcr214,sRNA,NC_002505,+,2376028,2376142,1,1,true,0.006512344112969082,0.013494328426392664,Inf,0.29303999999999997,0.6628658823529412,17,0.0,22,0.0
VC1140:VC1130,IGR,NC_002505,-,1198781,1208418,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.051522966381567836,0.08075054003802087,Inf,0.20884400000000003,0.5889400800000001,16,0.0,33,1.0
Vcr017,sRNA,NC_002505,-,350275,350367,VC0168:VC0166,IGR,NC_002505,-,164463,166289,1,0,true,0.05316411117548092,0.08104243509489148,36.11401321237386,0.17286199999999996,0.5113330489510488,28,0.0,16,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC0073,CDS_UTRS,NC_002505,+,73849,74722,1,1,true,0.05377757874046163,0.08104243509489148,Inf,0.439172,0.7644845925925926,18,0.0,16,0.0
VC0073,CDS_UTRS,NC_002505,+,73849,74722,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.2220528444074804,0.25053606266917294,Inf,0.050143999999999966,0.21643787755102026,16,0.0,23,0.0
VC0549,CDS_UTRS,NC_002505,+,582157,582617,VCA0231:VCA0224,IGR,NC_002506,-,247333,252310,1,0,true,0.01783393963727653,0.034161902149627485,Inf,0.33882,0.6957323300970875,25,1.0,17,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,moaD,CDS_UTRS,NC_002505,+,1095195,1095440,1,0,true,0.05377757874046163,0.08104243509489148,Inf,0.388502,0.7573103502304148,37,0.0,19,0.0
VCA0301,CDS_UTRS,NC_002506,+,316019,316999,VqmR,sRNA,NC_002506,+,1031438,1031588,1,0,true,0.04340624242144664,0.07059656786280567,44.57301568992888,0.439172,0.7644845925925926,16,0.0,31,1.0
VC1401,CDS_UTRS,NC_002505,-,1491209,1492285,VC2390,CDS_UTRS,NC_002505,-,2557296,2558635,1,0,true,0.0014202115955852523,0.0032216378826170726,1408.9301642165133,0.29303999999999997,0.6628658823529412,24,0.0,16,0.0
VC2557:cpdB,IGR,NC_002505,+,2739293,2743265,Qrr4,sRNA,NC_002506,-,908201,908306,1,0,true,0.0008030126209758182,0.0018912483040468724,Inf,0.626384,0.9329592676056339,18,1.0,28,1.0
atpC,CDS_UTRS,NC_002505,-,2949562,2950107,VC1888,CDS_UTRS,NC_002505,+,2035018,2037402,1,1,true,0.002225933336715835,0.004919883426279616,Inf,0.439172,0.7644845925925926,24,0.0,16,0.0
VC1888,CDS_UTRS,NC_002505,+,2035018,2037402,Vcr017,sRNA,NC_002505,-,350275,350367,1,1,true,0.051522966381567836,0.08075054003802087,Inf,0.24928399999999995,0.6469149202453987,16,0.0,21,1.0
VC0282:purH,IGR,NC_002505,-,282680,289151,Vcr214,sRNA,NC_002505,+,2376028,2376142,1,0,true,0.006512344112969082,0.013494328426392664,Inf,0.773292,1.0,17,1.0,19,0.0
VC2058,CDS_UTRS,NC_002505,-,2213472,2214161,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2220528444074804,0.25053606266917294,Inf,0.11741599999999996,0.4037964878048779,20,0.0,27,0.0
VC0134,CDS_UTRS,NC_002505,-,128574,129599,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.051522966381567836,0.08075054003802087,Inf,0.582958,0.89996800729927,17,0.0,34,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,VC2467,CDS_UTRS,NC_002505,-,2649174,2649946,1,0,true,0.9781620670250804,1.0,0.26007545288479117,0.142718,0.4539076240601504,33,1.0,21,1.0
VC0243,CDS_UTRS,NC_002505,+,249323,250444,VCA0355,CDS_UTRS,NC_002506,+,346494,347251,1,0,true,0.0037503336693925915,0.008081969057541034,Inf,0.93231,1.0,22,1.0,16,0.0
ileS,CDS_UTRS,NC_002505,+,728687,731536,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.051522966381567836,0.08075054003802087,Inf,0.740836,0.9823624702194358,18,1.0,38,1.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC1006,CDS_UTRS,NC_002505,-,1077371,1078352,1,1,true,0.17927697979011292,0.22552456664394796,Inf,0.439172,0.7644845925925926,19,0.0,16,0.0
VC1006,CDS_UTRS,NC_002505,-,1077371,1078352,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.2220528444074804,0.25053606266917294,Inf,0.803022,1.0,16,0.0,31,1.0
oppA,CDS_UTRS,NC_002505,+,1158468,1160373,VC1071,CDS_UTRS,NC_002505,+,1137847,1139282,1,0,true,0.026103534885070112,0.04757308964225522,56.46996281957133,0.855666,1.0,24,1.0,17,0.0
VC0673,CDS_UTRS,NC_002505,+,719920,720714,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.14433710646314868,0.19024248588873724,Inf,0.33882,0.6957323300970875,19,0.0,29,1.0
VC0977,CDS_UTRS,NC_002505,-,1041964,1043265,Qrr3,sRNA,NC_002506,+,772258,772365,1,0,true,0.009461871240014519,0.018452789612878995,Inf,0.740836,0.9823624702194358,22,1.0,33,1.0
VC0791,CDS_UTRS,NC_002505,-,846288,848020,VadR,sRNA,NC_002506,+,3202,3285,1,0,true,0.02678620671397991,0.04798890134604032,Inf,0.33882,0.6957323300970875,16,0.0,23,1.0
VCA0581,CDS_UTRS,NC_002506,+,519796,520987,VqmR,sRNA,NC_002506,+,1031438,1031588,1,0,true,0.021943864123204926,0.040417971953424454,Inf,0.878264,1.0,17,0.0,29,1.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC2473,CDS_UTRS,NC_002505,+,2654068,2654701,1,1,true,0.17927697979011292,0.22552456664394796,Inf,0.33882,0.6957323300970875,36,0.0,16,0.0
VC2473,CDS_UTRS,NC_002505,+,2654068,2654701,VCA1072,CDS_UTRS,NC_002506,-,1022807,1023541,1,1,true,0.002530372187525609,0.005508032387997665,Inf,0.33882,0.6957323300970875,16,0.0,26,1.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC1949:minC,IGR,NC_002505,+,2100459,2110915,1,0,true,0.17927697979011292,0.22552456664394796,Inf,0.48935799999999996,0.8181756284584979,37,1.0,16,0.0
VC1408:VC1403,IGR,NC_002505,-,1496007,1500717,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2220528444074804,0.25053606266917294,Inf,0.388502,0.7573103502304148,16,0.0,29,1.0
VC0249,CDS_UTRS,NC_002505,+,254753,256168,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,1.0,1.0,0.006224010133835358,0.439172,0.7644845925925926,17,0.0,32,0.0
Vcr047:VC1140,IGR,NC_002505,-,1209545,1211895,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2220528444074804,0.25053606266917294,Inf,0.439172,0.7644845925925926,18,0.0,39,1.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC0089:VC0093,IGR,NC_002505,+,87776,90761,1,0,true,0.10466324176350972,0.1493703880797109,17.59545054006671,0.439172,0.7644845925925926,27,0.0,16,0.0
VC2646,CDS_UTRS,NC_002505,+,2818409,2821321,VCA1072,CDS_UTRS,NC_002506,-,1022807,1023541,1,0,true,0.002530372187525609,0.005508032387997665,Inf,0.439172,0.7644845925925926,18,1.0,22,1.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC2224,CDS_UTRS,NC_002505,-,2377780,2379633,1,1,true,0.17927697979011292,0.22552456664394796,Inf,0.388502,0.7573103502304148,21,0.0,18,0.0
VC2224,CDS_UTRS,NC_002505,-,2377780,2379633,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.2220528444074804,0.25053606266917294,Inf,0.582958,0.89996800729927,18,0.0,23,0.0
VCA0307,CDS_UTRS,NC_002506,+,319026,319881,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.14433710646314868,0.19024248588873724,Inf,0.48935799999999996,0.8181756284584979,19,0.0,22,0.0
VCA0864,CDS_UTRS,NC_002506,+,815798,817478,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2220528444074804,0.25053606266917294,Inf,0.29303999999999997,0.6628658823529412,17,0.0,31,1.0
VC2282:VC2297,IGR,NC_002505,+,2438355,2451421,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2220528444074804,0.25053606266917294,Inf,0.878264,1.0,16,0.0,34,1.0
VC0573,CDS_UTRS,NC_002505,+,604056,604812,VCA0083,CDS_UTRS,NC_002506,+,93381,94992,1,1,true,0.013538704546507518,0.026166733899303768,Inf,0.855666,1.0,35,0.0,18,0.0
VCA0083,CDS_UTRS,NC_002506,+,93381,94992,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.14433710646314868,0.19024248588873724,Inf,0.24928399999999995,0.6469149202453987,18,0.0,24,1.0
VC1178,CDS_UTRS,NC_002505,+,1250109,1250795,VadR,sRNA,NC_002506,+,3202,3285,1,0,true,0.02678620671397991,0.04798890134604032,Inf,0.29303999999999997,0.6628658823529412,16,0.0,35,0.0
envZ,CDS_UTRS,NC_002505,-,2886866,2888416,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2220528444074804,0.25053606266917294,Inf,0.5373,0.8576524528301888,19,0.0,29,0.0
VC1976,CDS_UTRS,NC_002505,-,2127728,2129235,Vcr043,sRNA,NC_002505,+,1114590,1114749,1,0,true,0.008211024657340915,0.0169327829058083,Inf,0.626384,0.9329592676056339,19,1.0,35,1.0
FarS,sRNA,NC_002505,-,2266017,2266134,VCA0971,CDS_UTRS,NC_002506,+,917682,918522,1,1,true,0.17927697979011292,0.22552456664394796,Inf,0.7056640000000001,0.9628899096774194,27,0.0,17,0.0
VCA0971,CDS_UTRS,NC_002506,+,917682,918522,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.2220528444074804,0.25053606266917294,Inf,0.17286199999999996,0.5113330489510488,17,0.0,17,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC1853,CDS_UTRS,NC_002505,-,1991734,1992667,1,0,true,0.19302084964912314,0.23898078992845578,Inf,0.7056640000000001,0.9628899096774194,38,0.0,18,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,1.0,1.0,0.0003376321629857784,0.050143999999999966,0.21643787755102026,38,1.0,21,1.0
VCA0433,CDS_UTRS,NC_002506,+,392439,393520,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.14433710646314868,0.19024248588873724,Inf,0.07744600000000001,0.30905337735849064,23,1.0,33,0.0
VC0553,CDS_UTRS,NC_002505,+,586646,587107,VC2047:VC2072,IGR,NC_002505,+,2205642,2227172,1,0,true,0.0015707279838867994,0.00354081364959687,Inf,0.33882,0.6957323300970875,28,1.0,16,0.0
VC0734,CDS_UTRS,NC_002505,+,788749,790684,pyrE:VC0216,IGR,NC_002505,+,219512,223253,1,1,true,0.030673317258373745,0.052880798953436337,Inf,0.48935799999999996,0.8181756284584979,36,1.0,16,0.0
pyrE:VC0216,IGR,NC_002505,+,219512,223253,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.14433710646314868,0.19024248588873724,Inf,0.33882,0.6957323300970875,16,0.0,27,0.0
VC0573,CDS_UTRS,NC_002505,+,604056,604812,VCA1059:VCA1075,IGR,NC_002506,+,1010820,1028043,1,0,true,0.15089825622938458,0.1982839891306852,6.624686570359367,0.626384,0.9329592676056339,28,0.0,17,0.0
VC0900,CDS_UTRS,NC_002505,-,958738,960465,VqmR,sRNA,NC_002506,+,1031438,1031588,1,0,true,0.021943864123204926,0.040417971953424454,Inf,0.7056640000000001,0.9628899096774194,21,1.0,28,1.0
