name1,type1,ref1,strand1,left1,right1,name2,type2,ref2,strand2,left2,right2,nb_ints,nb_multi,in_libs,fisher_pvalue,fisher_fdr,odds_ratio,bp_pvalue,bp_fdr,meanlen1,nms1,meanlen2,nms2
MicX,sRNA,NC_002506,-,893273,893616,fumC,CDS_UTRS,NC_002505,+,1684519,1686104,1,0,true,0.07479774125228267,0.1433322981466935,25.22977706667291,0.6264540000000001,0.9427086014913009,33,1.0,14,0.0
VC1445:VC1449,IGR,NC_002505,+,1543371,1549076,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.48742159917891514,0.545504000541755,1.8330952221647352,NaN,NaN,14,0.0,24,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VC0281:VC0287,IGR,NC_002505,+,289435,296166,1,0,true,0.14071173945691706,0.2303082290776708,7.813872503257273,NaN,NaN,24,0.0,15,0.0
VCA0588,CDS_UTRS,NC_002506,-,524630,526422,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.1538636891593521,0.23165245395138015,Inf,0.740286,0.9529455265768959,15,0.0,36,0.0
VC0204:VC0199,IGR,NC_002505,-,206562,212239,FarS,sRNA,NC_002505,-,2266017,2266134,1,0,true,0.24196884031879584,0.31759970334396104,4.648304821813793,0.802786,0.9618251789797714,14,0.0,36,1.0
VC1825,CDS_UTRS,NC_002505,-,1965989,1967228,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.22958735065967018,0.3058920889836276,Inf,0.740286,0.9529455265768959,14,0.0,38,1.0
VC0549,CDS_UTRS,NC_002505,+,582157,582617,VC1354:VC1350,IGR,NC_002505,-,1441390,1444611,1,1,true,0.5907658677943848,0.6425803472230939,1.1325168167498931,0.855074,0.9716993172054222,26,0.0,14,0.0
VC1558,CDS_UTRS,NC_002505,-,1669192,1670828,VC0844:TarA,IGR,NC_002505,-,888650,905358,1,0,true,0.11663367731529017,0.1975379838413464,8.206159412612347,0.740286,0.9529455265768959,38,1.0,15,0.0
VC0817:VC0820,IGR,NC_002505,+,874426,876773,GcvB,sRNA,NC_002505,-,954718,954922,1,0,true,0.013563678166875537,0.046952173486446466,109.62281211161279,0.932432,0.9900241794444397,14,0.0,25,0.0
VC0573,CDS_UTRS,NC_002505,+,604056,604812,VCA1098,CDS_UTRS,NC_002506,+,1053162,1054927,1,1,true,0.013907674404972536,0.04759581740959402,Inf,0.43860600000000005,0.8994972126458413,27,0.0,14,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0546,CDS_UTRS,NC_002506,+,484080,485388,1,1,true,0.04929366156106929,0.11038587639969125,39.068548599412466,0.6264540000000001,0.9427086014913009,32,1.0,15,0.0
VCA0546,CDS_UTRS,NC_002506,+,484080,485388,GcvB,sRNA,NC_002505,-,954718,954922,1,1,true,0.009063007991908623,0.03617500339131639,219.22855037154164,0.66693,0.946134228065608,15,0.0,16,0.0
Vcr036,sRNA,NC_002505,-,840378,840471,glyA:VC0957,IGR,NC_002505,+,1008331,1021326,1,0,true,0.03914051500131677,0.09545208608110406,27.293175052365335,0.38734599999999997,0.8887633985058374,38,1.0,15,0.0
VC0305,CDS_UTRS,NC_002505,-,316344,317860,Vcr073:VC1884,IGR,NC_002505,-,2029902,2034944,1,1,true,0.006805451051627109,0.02941323341742641,292.4743697313301,0.58309,0.9358637437407953,23,0.0,14,0.0
Vcr073:VC1884,IGR,NC_002505,-,2029902,2034944,VqmR,sRNA,NC_002506,+,1031438,1031588,1,1,true,0.045369203231103716,0.10415049351285394,42.57897729346533,0.7049179999999999,0.9474835180069067,14,0.0,33,1.0
VCA0630,CDS_UTRS,NC_002506,-,567291,568262,VqmR,sRNA,NC_002506,+,1031438,1031588,1,0,true,0.6482160747315826,0.6953213062624057,0.9676563354707786,0.338182,0.8791763921755725,14,0.0,34,0.0
VC2047:VC2072,IGR,NC_002505,+,2205642,2227172,VCA0516:VCA0504,IGR,NC_002506,-,433795,444960,1,0,true,0.0004992316071755765,0.004071937801091048,2315.9985596117717,NaN,NaN,14,0.0,14,0.0
aphA,CDS_UTRS,NC_002505,+,2821322,2822240,VC1005,CDS_UTRS,NC_002505,-,1075795,1077370,1,1,true,0.003252216087832327,0.01740168103514656,Inf,0.43860600000000005,0.8994972126458413,37,1.0,14,0.0
VC1005,CDS_UTRS,NC_002505,-,1075795,1077370,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.22958735065967018,0.3058920889836276,Inf,0.48849200000000004,0.9181762359434289,14,0.0,21,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC2081,CDS_UTRS,NC_002505,-,2240473,2241656,1,0,true,0.7015850395578116,0.7481535403397247,0.8956957167275833,0.24897999999999998,0.8400569783281734,38,0.0,14,0.0
VC0972,CDS_UTRS,NC_002505,+,1037691,1038978,VCA0087:VCA0091,IGR,NC_002506,+,97581,99998,1,0,true,0.08104239096159582,0.15209194433559664,15.611349123895089,0.58309,0.9358637437407953,39,0.0,14,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0781,CDS_UTRS,NC_002506,-,723577,726218,1,0,true,0.04929366156106929,0.11038587639969125,39.068548599412466,NaN,NaN,31,1.0,15,1.0
VC0573,CDS_UTRS,NC_002505,+,604056,604812,VC0454:VC0462,IGR,NC_002505,+,486450,491095,1,0,true,0.013907674404972536,0.04759581740959402,Inf,0.1725,0.7945498732037193,23,0.0,14,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC1822,CDS_UTRS,NC_002505,-,1962828,1965093,1,0,true,0.18253225620862745,0.26249326717886257,Inf,0.43860600000000005,0.8994972126458413,38,1.0,17,1.0
VCA0277,CDS_UTRS,NC_002506,-,295818,296269,VCA0219,CDS_UTRS,NC_002506,+,237390,239964,1,1,true,0.0014844408349942162,0.009941065886561266,1347.780361145002,0.07695799999999997,0.6840850603588905,14,0.0,14,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC2490,CDS_UTRS,NC_002505,+,2670114,2671782,1,0,true,0.10541315768678228,0.182594722401918,17.45939284990186,0.04968600000000001,0.6252633117782911,37,1.0,14,0.0
VC0573,CDS_UTRS,NC_002505,+,604056,604812,tpx,CDS_UTRS,NC_002505,+,885719,886467,1,0,true,0.02762195517682542,0.07455701265802432,70.90820410326462,0.338182,0.8791763921755725,15,0.0,14,0.0
VC1204,CDS_UTRS,NC_002505,-,1279554,1280564,VrrA,sRNA,NC_002505,+,1878684,1878823,1,0,true,0.020466382550058837,0.06294888403659625,Inf,0.66693,0.946134228065608,14,0.0,38,1.0
VC0137,CDS_UTRS,NC_002505,+,131385,132811,Vcr074:VC1932,IGR,NC_002505,-,2084385,2089783,1,0,true,0.0048054852389517455,0.022866489970240097,311.42356078245564,0.58309,0.9358637437407953,31,1.0,17,1.0
VC0251,CDS_UTRS,NC_002505,+,257292,259804,VC0844:TarA,IGR,NC_002505,-,888650,905358,1,0,true,0.04890709233933255,0.11038587639969125,20.338094346487097,0.29178800000000005,0.8585058380129591,22,0.0,17,0.0
oppA,CDS_UTRS,NC_002505,+,1158468,1160373,VC0897:VC0903,IGR,NC_002505,+,956543,963485,1,0,true,0.02708089161999938,0.07413452344511019,54.395161743874546,0.7049179999999999,0.9474835180069067,24,1.0,14,0.0
VCA0265,CDS_UTRS,NC_002506,+,282097,282877,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.2840536261243797,0.35583619732073607,5.499290960404948,0.772772,0.9552710136116153,14,0.0,38,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VCA0596:VCA0604,IGR,NC_002506,+,535562,541289,1,0,true,0.9999999995832557,1.0,0.04176161014428442,0.11714000000000002,0.7625995937873359,35,0.0,15,0.0
fxsA,CDS_UTRS,NC_002505,-,2862998,2863729,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.05212881207271236,0.11223130369089546,Inf,0.38734599999999997,0.8887633985058374,14,0.0,34,1.0
VC2330,CDS_UTRS,NC_002505,-,2479946,2481441,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.5427335147364671,0.5968661401475202,1.6778246041068745,0.66693,0.946134228065608,14,0.0,35,1.0
VC2731,CDS_UTRS,NC_002505,-,2902428,2903668,VC1330,CDS_UTRS,NC_002505,+,1413995,1415182,1,0,true,0.0007794029209156061,0.005931293520173548,Inf,0.24897999999999998,0.8400569783281734,20,0.0,18,1.0
Vcr017,sRNA,NC_002505,-,350275,350367,VC1000,CDS_UTRS,NC_002505,+,1070847,1071881,1,0,true,0.024958261779513657,0.07050819779807545,Inf,0.338182,0.8791763921755725,14,0.0,14,0.0
VC2433,CDS_UTRS,NC_002505,-,2608396,2609214,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.1538636891593521,0.23165245395138015,Inf,0.6264540000000001,0.9427086014913009,16,0.0,22,0.0
VCA1104:VCA1097,IGR,NC_002506,-,1053365,1059906,Vcr214,sRNA,NC_002505,+,2376028,2376142,1,0,true,0.05302144036064682,0.1130599996423874,20.912392272168404,0.20895200000000003,0.810376831316726,14,0.0,29,0.0
VC1543,CDS_UTRS,NC_002505,-,1655909,1657240,VCA0044:VCA0055,IGR,NC_002506,+,54355,62136,1,1,true,5.427502674526519e-5,0.0006691816282042193,27601.343823864696,NaN,NaN,27,1.0,27,1.0
Vcr001,sRNA,NC_002505,+,21901,21941,VCA0044:VCA0055,IGR,NC_002506,+,54355,62136,1,1,true,0.070163549137776,0.1368006434613947,17.06025079124775,0.48849200000000004,0.9181762359434289,38,0.0,27,1.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC1890:Vcr073,IGR,NC_002505,-,2035134,2037993,1,0,true,0.18253225620862745,0.26249326717886257,Inf,0.7049179999999999,0.9474835180069067,30,0.0,14,0.0
VC1650:ykoK riboswitch,IGR,NC_002505,+,1779475,1786411,VadR,sRNA,NC_002506,+,3202,3285,1,0,true,0.30389764429434174,0.3778379544656248,2.94920597862503,0.11714000000000002,0.7625995937873359,14,0.0,29,1.0
VC0514,CDS_UTRS,NC_002505,+,545174,547106,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.2840536261243797,0.35583619732073607,5.499290960404948,NaN,NaN,17,0.0,33,1.0
VC0972,CDS_UTRS,NC_002505,+,1037691,1038978,VCA0966,CDS_UTRS,NC_002506,-,915399,916095,1,0,true,0.020907103421774265,0.06294888403659625,Inf,NaN,NaN,18,1.0,14,0.0
VC0167,CDS_UTRS,NC_002505,+,164208,166623,GcvB,sRNA,NC_002505,-,954718,954922,1,0,true,0.009063007991908623,0.03617500339131639,219.22855037154164,0.48849200000000004,0.9181762359434289,14,0.0,16,1.0
VC1492,CDS_UTRS,NC_002505,-,1597545,1602516,VC1022,CDS_UTRS,NC_002505,+,1091621,1092162,1,0,true,0.02783405887198309,0.07503401802693069,37.95991237438338,0.772772,0.9552710136116153,22,1.0,14,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC2537,CDS_UTRS,NC_002505,-,2718814,2719748,1,0,true,0.10541315768678228,0.182594722401918,17.45939284990186,NaN,NaN,34,1.0,14,0.0
VC0289:VC0286,IGR,NC_002505,-,296414,298551,Vcr222,sRNA,NC_002505,-,2783840,2783908,1,0,true,0.018436461293635076,0.05964432691789761,Inf,0.58309,0.9358637437407953,15,0.0,15,0.0
GcvB:VC0891,IGR,NC_002505,-,950792,954717,Vcr067,sRNA,NC_002505,+,1801887,1802121,1,1,true,0.0008203694250283888,0.006161971997674864,1444.4299309518537,NaN,NaN,21,0.0,21,0.0
VCA0888,CDS_UTRS,NC_002506,+,841276,842087,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.406464733744071,0.46761819820610845,3.3556517998062807,0.142374,0.7734754995014955,14,0.0,17,0.0
VCA1020,CDS_UTRS,NC_002506,-,968021,969341,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.1015403183716086,0.17830513537956771,18.18360717579303,0.536724,0.9222986679280984,15,0.0,35,1.0
VCA1037,CDS_UTRS,NC_002506,+,987683,988602,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.2840536261243797,0.35583619732073607,5.499290960404948,0.43860600000000005,0.8994972126458413,14,0.0,18,0.0
VC0051,CDS_UTRS,NC_002505,-,48124,49457,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.1538636891593521,0.23165245395138015,Inf,0.772772,0.9552710136116153,14,0.0,27,1.0
VCA0338,CDS_UTRS,NC_002506,+,337112,337683,VCA0428,CDS_UTRS,NC_002506,+,390004,390810,1,1,true,0.0005860290503912902,0.004692246410139781,1928.0100080524612,NaN,NaN,33,1.0,33,1.0
VCA0463,CDS_UTRS,NC_002506,+,412162,412793,VqmR,sRNA,NC_002506,+,1031438,1031588,1,1,true,0.10959326600857555,0.1880947544237219,10.644982602235366,0.338182,0.8791763921755725,19,0.0,34,1.0
VCA0463,CDS_UTRS,NC_002506,+,412162,412793,VCA0330,CDS_UTRS,NC_002506,+,332290,333042,1,1,true,6.512974929406834e-5,0.0007673299328512054,22242.755077625563,NaN,NaN,19,0.0,19,0.0
VqmR,sRNA,NC_002506,+,1031438,1031588,VCA0330,CDS_UTRS,NC_002506,+,332290,333042,1,1,true,0.034824037735516566,0.08889793459299579,33.765759751606474,0.03995000000000004,0.580663839136604,34,1.0,19,0.0
VCA0560,CDS_UTRS,NC_002506,-,497478,499116,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.2840536261243797,0.35583619732073607,5.499290960404948,0.6264540000000001,0.9427086014913009,14,0.0,37,1.0
VC0183,CDS_UTRS,NC_002505,-,184360,186471,Vcr229,sRNA,NC_002506,+,897527,897726,1,0,true,0.05187447160511183,0.11223130369089546,37.04948167215645,0.43860600000000005,0.8994972126458413,15,0.0,20,0.0
VCA0059,CDS_UTRS,NC_002506,-,66326,66974,cysE:argC,IGR,NC_002505,-,2817214,2821955,1,0,true,0.03620983751184326,0.09163364608207906,40.42586797490145,0.43860600000000005,0.8994972126458413,26,0.0,20,1.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC0038,CDS_UTRS,NC_002505,-,36479,36894,1,1,true,0.9036110467356677,0.9381157766534461,0.42580834274763196,0.916868,0.9873544924901185,29,1.0,15,0.0
VC0038,CDS_UTRS,NC_002505,-,36479,36894,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,1.0,1.0,0.009337846531543695,0.802786,0.9618251789797714,15,0.0,26,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VCA0521,CDS_UTRS,NC_002506,+,451596,454685,1,0,true,0.19959662099524822,0.28073031992429154,Inf,0.11714000000000002,0.7625995937873359,20,0.0,14,0.0
VC0465,CDS_UTRS,NC_002505,+,494412,495958,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.406464733744071,0.46761819820610845,3.3556517998062807,0.6264540000000001,0.9427086014913009,14,0.0,23,1.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VCA0846:CsrD,IGR,NC_002506,-,784130,787630,1,1,true,0.359354777718928,0.4333063599426995,4.01012122635014,0.7049179999999999,0.9474835180069067,16,0.0,15,0.0
VCA0846:CsrD,IGR,NC_002506,-,784130,787630,OppZ,sRNA,NC_002505,+,1164273,1164325,1,1,true,0.2027576534544484,0.2815242669745091,Inf,0.66693,0.946134228065608,15,0.0,22,1.0
VCA0574,CDS_UTRS,NC_002506,+,510908,513989,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.1538636891593521,0.23165245395138015,Inf,NaN,NaN,15,0.0,15,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC2049,CDS_UTRS,NC_002505,-,2206245,2207485,1,0,true,0.5534385424027233,0.6061242910597565,1.4928323139212591,0.24897999999999998,0.8400569783281734,33,0.0,14,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VC2561,CDS_UTRS,NC_002505,-,2742231,2743381,1,0,true,0.024958261779513657,0.07050819779807545,Inf,0.740286,0.9529455265768959,34,1.0,14,0.0
VCA0361,CDS_UTRS,NC_002506,+,350196,351061,VCA0425,CDS_UTRS,NC_002506,+,388858,389499,1,0,true,3.4736356479325714e-5,0.00048357264753056935,61550.33082770556,NaN,NaN,22,0.0,22,0.0
VCA0172,CDS_UTRS,NC_002506,-,189226,190182,VC1416,CDS_UTRS,NC_002505,+,1510215,1513769,1,0,true,0.004707179612762458,0.02251597833643479,282.8117223966847,NaN,NaN,21,0.0,16,0.0
VC1558,CDS_UTRS,NC_002505,-,1669192,1670828,VC1394:VC1390,IGR,NC_002505,-,1481716,1484992,1,0,true,0.20077201201052908,0.2815242669745091,4.504926789309204,0.66693,0.946134228065608,35,1.0,14,0.0
VCA0375,CDS_UTRS,NC_002506,+,359877,360415,Vcr017,sRNA,NC_002505,-,350275,350367,1,1,true,0.1015403183716086,0.17830513537956771,18.18360717579303,0.43860600000000005,0.8994972126458413,21,0.0,19,0.0
VCA0375,CDS_UTRS,NC_002506,+,359877,360415,VCA0389:VCA0391,IGR,NC_002506,+,368119,369159,1,1,true,2.6052323920389142e-5,0.0003899900809065539,84094.12643104154,NaN,NaN,21,0.0,21,0.0
VCA0501,CDS_UTRS,NC_002506,+,432301,433096,VCA0405,CDS_UTRS,NC_002506,+,377115,378009,1,1,true,0.0002604977881390802,0.002330966961465303,4807.582716683538,NaN,NaN,36,0.0,36,0.0
VC1442,CDS_UTRS,NC_002505,-,1538127,1539760,VC0228:VC0241,IGR,NC_002505,+,233869,246439,1,0,true,0.020969123424500524,0.06303654906369081,56.55375540047262,0.6264540000000001,0.9427086014913009,34,0.0,14,0.0
VCA0743:glpA,IGR,NC_002506,+,688214,691050,Vcr019,sRNA,NC_002505,-,383041,383140,1,0,true,9.769674496196146e-5,0.0010588529666916504,Inf,NaN,NaN,14,0.0,14,0.0
sdhA,CDS_UTRS,NC_002505,-,2250274,2252040,VC0246,CDS_UTRS,NC_002505,+,252918,253712,1,1,true,0.042097794626267504,0.09857422503213613,23.830410517871393,0.916868,0.9873544924901185,19,1.0,15,0.0
VC0246,CDS_UTRS,NC_002505,+,252918,253712,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.9785669354875333,1.0,0.2499562049734143,0.66693,0.946134228065608,15,0.0,19,0.0
VC1709:VC1711,IGR,NC_002505,+,1842876,1845344,VCA0689,CDS_UTRS,NC_002506,-,627699,628074,1,0,true,0.009889135483645228,0.037832038452766656,134.08150558495248,0.878028,0.980605569174011,14,0.0,35,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC0829,CDS_UTRS,NC_002505,+,891164,892495,1,1,true,0.19971477962548623,0.28073031992429154,5.8198325479820685,0.772772,0.9552710136116153,22,1.0,14,0.0
VC0829,CDS_UTRS,NC_002505,+,891164,892495,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.6477167994019264,0.6952546444736047,1.1185477280788088,0.802786,0.9618251789797714,14,0.0,18,0.0
VC0750,CDS_UTRS,NC_002505,+,802866,803243,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.406464733744071,0.46761819820610845,3.3556517998062807,0.1725,0.7945498732037193,15,0.0,31,0.0
VCA0697,CDS_UTRS,NC_002506,+,634908,637187,GcvB,sRNA,NC_002505,-,954718,954922,1,0,true,0.00454181312132429,0.021990118019684268,Inf,0.6264540000000001,0.9427086014913009,15,0.0,17,0.0
VCA0044:VCA0055,IGR,NC_002506,+,54355,62136,Vcr017,sRNA,NC_002505,-,350275,350367,1,1,true,0.5014173674586475,0.5576953307293558,1.5152905885219934,0.43860600000000005,0.8994972126458413,24,0.0,35,0.0
VCA0044:VCA0055,IGR,NC_002506,+,54355,62136,ilvH,CDS_UTRS,NC_002505,-,2661261,2661955,1,1,true,0.0016639292254755356,0.010714491632060077,660.8301066311991,NaN,NaN,24,0.0,24,0.0
VCA0489,CDS_UTRS,NC_002506,+,425872,426291,Vcr017,sRNA,NC_002505,-,350275,350367,1,1,true,0.19277058601633523,0.2736903522061872,6.061241207315189,0.24897999999999998,0.8400569783281734,23,0.0,39,0.0
VCA0489,CDS_UTRS,NC_002506,+,425872,426291,VCA0307,CDS_UTRS,NC_002506,+,319026,319881,1,1,true,0.00010420612831829601,0.0011142174594302506,13662.107649088357,NaN,NaN,23,0.0,23,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0307,CDS_UTRS,NC_002506,+,319026,319881,1,1,true,0.2616251625259668,0.34135752337780984,3.5517391836853855,0.855074,0.9716993172054222,39,0.0,23,0.0
VC1872,CDS_UTRS,NC_002505,+,2014835,2016961,VC0498:VC0503,IGR,NC_002505,+,531325,535217,1,0,true,0.016812971264982268,0.05606584251227749,88.23754367110331,0.772772,0.9552710136116153,33,0.0,14,0.0
VC0112,CDS_UTRS,NC_002505,+,107209,108166,VC1672:VC1669,IGR,NC_002505,-,1801972,1804938,1,0,true,0.00436394709951371,0.021452000193674454,343.06575190909354,0.48849200000000004,0.9181762359434289,35,1.0,15,0.0
glpX:VC2692,IGR,NC_002505,+,2856907,2859604,VqmR,sRNA,NC_002506,+,1031438,1031588,1,0,true,0.08868022773757611,0.1617035279066951,14.193272955002097,0.03995000000000004,0.580663839136604,19,0.0,17,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC1617,CDS_UTRS,NC_002505,-,1729789,1731079,1,0,true,0.054173930600574516,0.1130599996423874,Inf,0.772772,0.9552710136116153,21,1.0,15,0.0
ilvH,CDS_UTRS,NC_002505,-,2661261,2661955,VCA0184,CDS_UTRS,NC_002506,-,203249,203858,1,0,true,0.0010486117292531905,0.00746226825672125,Inf,0.031896000000000035,0.5380845325077406,16,0.0,14,0.0
VC0589,CDS_UTRS,NC_002505,+,616735,617843,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.22958735065967018,0.3058920889836276,Inf,0.855074,0.9716993172054222,16,1.0,38,0.0
VCA0807:VCA0811,IGR,NC_002506,+,752525,755279,VCA1097,CDS_UTRS,NC_002506,-,1052859,1053364,1,0,true,0.0005101941125771337,0.004156024256358162,Inf,NaN,NaN,14,0.0,19,1.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC1148,CDS_UTRS,NC_002505,-,1218956,1220164,1,0,true,0.45372510360913854,0.5146370314069066,2.239251702869703,0.6264540000000001,0.9427086014913009,36,1.0,14,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC0657:prfC,IGR,NC_002505,+,701821,703669,1,0,true,0.19971477962548623,0.28073031992429154,5.8198325479820685,0.8300460000000001,0.967676648267009,26,0.0,14,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VC2458,CDS_UTRS,NC_002505,-,2640997,2641728,1,0,true,0.04929366156106929,0.11038587639969125,39.068548599412466,0.6264540000000001,0.9427086014913009,36,0.0,14,0.0
VC1343:VC1334,IGR,NC_002505,-,1418593,1429733,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.5662894878136262,0.6177526957253583,1.3748190353745309,0.29178800000000005,0.8585058380129591,14,0.0,15,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0965,CDS_UTRS,NC_002506,+,914331,915796,1,0,true,0.8251987068998352,0.8658938105388011,0.5744766513829642,0.855074,0.9716993172054222,26,0.0,21,1.0
VC0243,CDS_UTRS,NC_002505,+,249323,250444,VC2429:tolC,IGR,NC_002505,+,2603461,2610349,1,1,true,0.011606792710948999,0.04302589734127441,128.28108699976605,0.015985999999999945,0.3905399528317113,23,0.0,15,0.0
VC1139,CDS_UTRS,NC_002505,+,1207786,1208618,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.2840536261243797,0.35583619732073607,5.499290960404948,0.24897999999999998,0.8400569783281734,16,0.0,15,0.0
VC1139,CDS_UTRS,NC_002505,+,1207786,1208618,envZ:VC2706,IGR,NC_002505,-,2879773,2886865,1,1,true,2.1710293500731837e-5,0.00034703891202239335,102994.07366737178,NaN,NaN,16,0.0,16,0.0
VCA0460,CDS_UTRS,NC_002506,+,410175,410793,VCA0358,CDS_UTRS,NC_002506,+,348985,349701,1,1,true,0.003015748572915977,0.016582707364642565,361.7607293125486,NaN,NaN,30,0.0,30,0.0
VC0550,CDS_UTRS,NC_002505,+,582646,584439,pyrE:VC0216,IGR,NC_002505,+,219512,223253,1,0,true,0.0066500533469902035,0.02915757366888468,171.6035136322089,0.7049179999999999,0.9474835180069067,31,1.0,15,0.0
pfkA,CDS_UTRS,NC_002505,-,2856583,2857893,Qrr3,sRNA,NC_002506,+,772258,772365,1,0,true,0.048456433788267694,0.10970812518183598,25.04573627758403,0.898384,0.9837373857307886,14,0.0,29,1.0
VC1583:VC1580,IGR,NC_002505,-,1691327,1695113,FarS,sRNA,NC_002505,-,2266017,2266134,1,0,true,0.8561907944107158,0.8941375302102715,0.5164533206696941,NaN,NaN,14,0.0,19,0.0
VCA0631,CDS_UTRS,NC_002506,-,568278,568793,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.1538636891593521,0.23165245395138015,Inf,0.07695799999999997,0.6840850603588905,15,0.0,25,1.0
VC2119:VC2147,IGR,NC_002505,+,2275297,2301725,VCA0970,CDS_UTRS,NC_002506,-,916856,917570,1,1,true,2.6052465323056495e-5,0.0003899900809065539,Inf,0.43860600000000005,0.8994972126458413,14,0.0,14,0.0
VC2119:VC2147,IGR,NC_002505,+,2275297,2301725,Vcr214,sRNA,NC_002505,+,2376028,2376142,1,1,true,0.07846875481068805,0.1487539386488669,13.307948240516293,NaN,NaN,14,0.0,35,0.0
VCA0970,CDS_UTRS,NC_002506,-,916856,917570,Vcr214,sRNA,NC_002505,+,2376028,2376142,1,1,true,0.01352729021557042,0.046952173486446466,146.37098251595887,0.07695799999999997,0.6840850603588905,14,0.0,35,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VCA0193:VCA0197,IGR,NC_002506,+,211292,213006,1,0,true,0.45372510360913854,0.5146370314069066,2.239251702869703,0.142374,0.7734754995014955,26,0.0,14,0.0
CarZ,sRNA,NC_002505,-,2553978,2554044,Vcr068:VC1751,IGR,NC_002505,-,1887580,1897779,1,0,true,0.006985287096812454,0.029986772273900696,213.86878320169149,0.1725,0.7945498732037193,26,1.0,14,0.0
VC0549,CDS_UTRS,NC_002505,+,582157,582617,VC1040:metG,IGR,NC_002505,-,1104613,1108544,1,0,true,0.10566811785909458,0.18272915624342478,10.64646089608345,0.142374,0.7734754995014955,36,0.0,14,0.0
VC1558,CDS_UTRS,NC_002505,-,1669192,1670828,VCA0167,CDS_UTRS,NC_002506,-,184558,185554,1,1,true,0.004341701498376538,0.021445578363875412,459.37786845903884,0.536724,0.9222986679280984,23,0.0,14,0.0
VCA0167,CDS_UTRS,NC_002506,-,184558,185554,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.406464733744071,0.46761819820610845,3.3556517998062807,0.7049179999999999,0.9474835180069067,14,0.0,39,0.0
VC0533,CDS_UTRS,NC_002505,+,563723,564695,VC2278,CDS_UTRS,NC_002505,-,2431884,2433376,1,0,true,0.009391480227490367,0.03706488660502092,211.50658002184025,0.6264540000000001,0.9427086014913009,35,1.0,14,0.0
VC0734,CDS_UTRS,NC_002505,+,788749,790684,VC1753,CDS_UTRS,NC_002505,+,1887401,1888905,1,1,true,0.0316884819879768,0.08238746318247177,Inf,0.898384,0.9837373857307886,15,0.0,15,0.0
VC1753,CDS_UTRS,NC_002505,+,1887401,1888905,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.1538636891593521,0.23165245395138015,Inf,0.878028,0.980605569174011,15,0.0,27,0.0
VC0348,CDS_UTRS,NC_002505,+,370445,371757,VC1022,CDS_UTRS,NC_002505,+,1091621,1092162,1,0,true,0.04734655988492342,0.10835209136254778,22.067311513815305,0.48849200000000004,0.9181762359434289,26,1.0,14,0.0
